touchpoint_id,customer_id,region,touchpoint_date,touchpoint_type,channel,journey_stage,session_duration_min,converted,campaign
TP00032392,GM04019,Europe,2023-05-28,Support Call,In-Store,Retention,0.9,0,Referral
TP00032393,GM04019,Europe,2022-09-21,Website Visit,Online,Purchase,3.9,1,Referral
TP00032394,GM04019,Europe,2023-06-23,Website Visit,Online,Awareness,1.0,0,Black Friday
TP00032395,GM04019,Europe,2022-12-21,App Session,Online,Consideration,8.8,0,Spring Sale
TP00032396,GM04019,Europe,2024-06-03,Social Media,Online,Consideration,20.3,0,Referral
TP00032397,GM04020,Europe,2022-12-15,Website Visit,Online,Consideration,13.7,0,Organic
TP00032398,GM04020,Europe,2023-06-09,Support Call,Online,Retention,23.6,0,Black Friday
TP00032399,GM04020,Europe,2023-10-28,Email Open,In-Store,Awareness,8.7,1,Loyalty Push
TP00032400,GM04020,Europe,2022-03-13,Ad Click,In-Store,Purchase,3.7,0,Referral
TP00032401,GM04020,Europe,2022-04-02,Store Visit,Online,Consideration,26.3,0,Black Friday
TP00032402,GM04020,Europe,2022-08-01,Email Open,In-Store,Purchase,3.8,0,Back to School
TP00032403,GM04020,Europe,2022-07-26,Store Visit,Mobile App,Awareness,7.2,0,Organic
TP00032404,GM04020,Europe,2023-08-24,Search,Call Center,Purchase,6.0,1,Loyalty Push
TP00032405,GM04020,Europe,2023-11-09,Email Open,Online,Awareness,0.2,0,Organic
TP00032406,GM04020,Europe,2023-09-17,App Session,Call Center,Purchase,38.6,0,Black Friday
TP00032407,GM04020,Europe,2022-02-09,Store Visit,Mobile App,Consideration,6.7,0,Spring Sale
TP00032408,GM04020,Europe,2022-12-10,Email Open,Mobile App,Consideration,1.4,0,Spring Sale
TP00032409,GM04020,Europe,2023-03-12,Ad Click,In-Store,Awareness,2.4,0,Loyalty Push
TP00032410,GM04020,Europe,2023-01-26,Support Call,Online,Advocacy,5.3,0,Referral
TP00032411,GM04021,MENA,2022-06-06,Ad Click,In-Store,Awareness,12.1,0,Referral
TP00032412,GM04021,MENA,2023-04-25,App Session,In-Store,Consideration,5.4,0,Organic
TP00032413,GM04021,MENA,2023-03-21,Email Open,Mobile App,Awareness,2.8,0,Back to School
TP00032414,GM04021,MENA,2022-10-06,Social Media,Mobile App,Consideration,9.7,0,Organic
TP00032415,GM04021,MENA,2023-07-03,Email Open,In-Store,Consideration,4.5,0,Referral
TP00032416,GM04021,MENA,2023-09-14,App Session,Mobile App,Consideration,1.2,1,Organic
TP00032417,GM04021,MENA,2024-05-30,Email Open,Mobile App,Awareness,0.5,0,Organic
TP00032418,GM04021,MENA,2024-03-20,App Session,Online,Consideration,14.3,0,Black Friday
TP00032419,GM04022,Europe,2022-01-03,Search,Online,Awareness,7.2,0,Loyalty Push
TP00032420,GM04022,Europe,2023-10-25,Email Open,Mobile App,Awareness,10.3,0,Loyalty Push
TP00032421,GM04022,Europe,2022-12-23,Ad Click,Mobile App,Purchase,8.6,0,Black Friday
TP00032422,GM04022,Europe,2023-08-18,App Session,In-Store,Awareness,3.5,0,Organic
TP00032423,GM04022,Europe,2024-06-07,Website Visit,Mobile App,Consideration,7.1,0,Back to School
TP00032424,GM04022,Europe,2022-02-03,Store Visit,Call Center,Awareness,6.3,0,Black Friday
TP00032425,GM04022,Europe,2022-06-29,App Session,Mobile App,Consideration,3.7,0,Referral
TP00032426,GM04022,Europe,2023-08-06,Ad Click,Mobile App,Retention,8.5,1,Loyalty Push
TP00032427,GM04023,North America,2022-01-21,Search,Call Center,Consideration,1.0,0,Loyalty Push
TP00032428,GM04023,North America,2022-04-09,Search,Mobile App,Retention,10.9,0,Loyalty Push
TP00032429,GM04023,North America,2022-12-29,Social Media,Online,Advocacy,19.6,0,Referral
TP00032430,GM04023,North America,2023-11-19,Social Media,Online,Awareness,2.5,1,Referral
TP00032431,GM04023,North America,2023-05-25,Store Visit,Mobile App,Consideration,23.5,0,Referral
TP00032432,GM04023,North America,2024-05-03,App Session,Online,Consideration,0.4,0,Organic
TP00032433,GM04023,North America,2024-04-20,App Session,Mobile App,Purchase,23.8,0,Back to School
TP00032434,GM04023,North America,2022-11-23,Email Open,Call Center,Retention,22.7,0,Loyalty Push
TP00032435,GM04023,North America,2023-01-23,Social Media,In-Store,Advocacy,6.2,0,Organic
TP00032436,GM04023,North America,2023-05-09,Ad Click,In-Store,Consideration,5.9,0,Spring Sale
TP00032437,GM04023,North America,2023-06-29,Social Media,Online,Retention,9.9,0,Black Friday
TP00032438,GM04023,North America,2024-03-04,Support Call,In-Store,Retention,5.1,0,Referral
TP00032439,GM04023,North America,2023-01-10,Support Call,Online,Consideration,8.1,0,Back to School
TP00032440,GM04023,North America,2023-01-06,App Session,Online,Purchase,2.9,0,Organic
TP00032441,GM04024,North America,2024-02-19,Support Call,In-Store,Retention,1.9,0,Loyalty Push
TP00032442,GM04024,North America,2023-06-30,Search,Online,Consideration,5.6,0,Referral
TP00032443,GM04024,North America,2023-10-12,Support Call,In-Store,Purchase,3.4,0,Spring Sale
TP00032444,GM04024,North America,2022-12-14,Support Call,Online,Awareness,1.2,0,Loyalty Push
TP00032445,GM04024,North America,2022-03-08,Ad Click,Call Center,Purchase,1.4,1,Black Friday
TP00032446,GM04024,North America,2024-06-14,Store Visit,In-Store,Awareness,14.3,1,Black Friday
TP00032447,GM04024,North America,2022-04-11,Store Visit,Online,Consideration,1.8,0,Spring Sale
TP00032448,GM04025,North America,2022-02-24,Email Open,In-Store,Consideration,8.3,0,Black Friday
TP00032449,GM04025,North America,2022-02-20,Store Visit,Online,Advocacy,4.3,0,Organic
TP00032450,GM04025,North America,2024-02-01,Ad Click,Online,Consideration,25.4,0,Black Friday
TP00032451,GM04025,North America,2022-04-10,Store Visit,Mobile App,Retention,1.6,0,Spring Sale
TP00032452,GM04025,North America,2023-12-15,Email Open,Mobile App,Awareness,4.3,0,Black Friday
TP00032453,GM04026,North America,2022-08-21,Search,Online,Consideration,4.9,0,Organic
TP00032454,GM04026,North America,2024-01-21,Search,In-Store,Consideration,8.0,0,Loyalty Push
TP00032455,GM04026,North America,2024-04-19,Website Visit,In-Store,Awareness,18.9,0,Back to School
TP00032456,GM04026,North America,2022-10-11,Email Open,Call Center,Consideration,12.7,0,Black Friday
TP00032457,GM04026,North America,2023-04-16,App Session,Online,Purchase,12.7,0,Organic
TP00032458,GM04026,North America,2024-03-29,Website Visit,In-Store,Retention,0.8,0,Loyalty Push
TP00032459,GM04026,North America,2024-01-01,App Session,Online,Retention,9.3,1,Organic
TP00032460,GM04027,MENA,2024-03-30,Ad Click,Online,Awareness,0.3,0,Organic
TP00032461,GM04027,MENA,2023-02-24,Social Media,Mobile App,Awareness,1.6,0,Spring Sale
TP00032462,GM04028,Europe,2022-10-20,Email Open,Mobile App,Purchase,12.4,0,Back to School
TP00032463,GM04028,Europe,2024-02-19,Social Media,Mobile App,Purchase,6.1,0,Organic
TP00032464,GM04029,North America,2023-05-01,App Session,Online,Advocacy,14.7,0,Loyalty Push
TP00032465,GM04029,North America,2022-01-15,Support Call,In-Store,Awareness,8.2,0,Black Friday
TP00032466,GM04029,North America,2022-02-03,Store Visit,Online,Retention,4.3,0,Spring Sale
TP00032467,GM04029,North America,2022-03-06,App Session,Mobile App,Advocacy,10.1,0,Organic
TP00032468,GM04029,North America,2022-10-05,App Session,In-Store,Purchase,1.6,1,Referral
TP00032469,GM04030,Europe,2022-12-21,Email Open,Online,Purchase,11.9,0,Spring Sale
TP00032470,GM04030,Europe,2023-03-26,Social Media,Online,Retention,3.6,0,Organic
TP00032471,GM04030,Europe,2024-04-03,Store Visit,Mobile App,Retention,10.1,0,Referral
TP00032472,GM04030,Europe,2023-12-21,App Session,Online,Awareness,1.0,0,Spring Sale
TP00032473,GM04030,Europe,2024-02-19,App Session,Online,Consideration,8.8,0,Spring Sale
TP00032474,GM04030,Europe,2022-08-29,Website Visit,In-Store,Consideration,4.0,0,Loyalty Push
TP00032475,GM04030,Europe,2024-01-02,Website Visit,Online,Awareness,22.3,0,Organic
TP00032476,GM04030,Europe,2022-01-03,Store Visit,Mobile App,Consideration,4.2,0,Black Friday
TP00032477,GM04030,Europe,2024-01-12,Social Media,In-Store,Purchase,6.2,0,Organic
TP00032478,GM04030,Europe,2023-05-22,Search,In-Store,Advocacy,6.1,0,Loyalty Push
TP00032479,GM04030,Europe,2024-03-20,Website Visit,Mobile App,Retention,4.7,1,Organic
TP00032480,GM04030,Europe,2024-01-25,Email Open,Online,Consideration,12.3,0,Spring Sale
TP00032481,GM04030,Europe,2022-12-05,Support Call,Online,Purchase,21.0,0,Black Friday
TP00032482,GM04031,North America,2022-09-26,Social Media,Mobile App,Advocacy,4.1,0,Organic
TP00032483,GM04031,North America,2022-11-22,Email Open,Call Center,Purchase,2.5,0,Referral
TP00032484,GM04032,Europe,2023-07-30,Email Open,Mobile App,Purchase,4.7,0,Back to School
TP00032485,GM04032,Europe,2022-04-08,Store Visit,Call Center,Retention,1.3,0,Referral
TP00032486,GM04032,Europe,2023-10-08,Support Call,Mobile App,Awareness,8.0,0,Referral
TP00032487,GM04032,Europe,2023-12-25,Support Call,Mobile App,Purchase,11.6,1,Spring Sale
TP00032488,GM04032,Europe,2022-03-29,Email Open,Mobile App,Consideration,3.6,0,Black Friday
TP00032489,GM04032,Europe,2023-11-19,Social Media,Online,Consideration,0.9,0,Black Friday
TP00032490,GM04032,Europe,2022-09-17,Search,Online,Purchase,1.5,1,Black Friday
TP00032491,GM04032,Europe,2022-04-14,Email Open,Online,Awareness,12.7,0,Spring Sale
TP00032492,GM04032,Europe,2024-02-05,App Session,In-Store,Consideration,2.6,0,Organic
TP00032493,GM04032,Europe,2022-09-27,Store Visit,Online,Purchase,3.7,0,Loyalty Push
TP00032494,GM04032,Europe,2022-09-02,Email Open,Mobile App,Consideration,2.8,1,Back to School
TP00032495,GM04032,Europe,2024-04-28,App Session,Mobile App,Consideration,7.7,0,Black Friday
TP00032496,GM04033,Central Asia,2022-08-26,Social Media,Online,Retention,8.5,0,Organic
TP00032497,GM04033,Central Asia,2023-08-31,App Session,In-Store,Consideration,4.4,0,Back to School
TP00032498,GM04033,Central Asia,2024-02-20,Social Media,In-Store,Retention,14.4,0,Back to School
TP00032499,GM04033,Central Asia,2023-08-11,Support Call,Online,Purchase,19.7,0,Referral
TP00032500,GM04033,Central Asia,2023-02-07,Social Media,In-Store,Consideration,5.6,0,Referral
TP00032501,GM04033,Central Asia,2023-07-25,Website Visit,Mobile App,Purchase,7.6,0,Organic
TP00032502,GM04033,Central Asia,2022-07-19,Social Media,Online,Awareness,1.6,0,Black Friday
TP00032503,GM04034,Southeast Asia,2023-01-27,Search,Mobile App,Consideration,3.0,0,Spring Sale
TP00032504,GM04034,Southeast Asia,2023-09-18,Store Visit,Online,Awareness,0.3,0,Organic
TP00032505,GM04034,Southeast Asia,2023-01-15,Social Media,Online,Awareness,1.0,0,Back to School
TP00032506,GM04034,Southeast Asia,2022-11-05,Store Visit,Mobile App,Consideration,13.3,0,Black Friday
TP00032507,GM04034,Southeast Asia,2023-03-02,Search,Online,Purchase,4.3,0,Referral
TP00032508,GM04034,Southeast Asia,2023-04-10,App Session,Mobile App,Purchase,14.6,0,Organic
TP00032509,GM04034,Southeast Asia,2023-03-05,Store Visit,Call Center,Purchase,6.3,0,Back to School
TP00032510,GM04034,Southeast Asia,2023-01-18,Website Visit,Mobile App,Consideration,5.9,0,Back to School
TP00032511,GM04034,Southeast Asia,2022-12-01,Support Call,Online,Awareness,1.8,0,Black Friday
TP00032512,GM04034,Southeast Asia,2022-12-04,Website Visit,In-Store,Purchase,12.7,0,Referral
TP00032513,GM04034,Southeast Asia,2023-06-26,Support Call,Mobile App,Advocacy,7.3,0,Black Friday
TP00032514,GM04034,Southeast Asia,2022-10-16,Search,Online,Consideration,15.4,0,Black Friday
TP00032515,GM04035,Europe,2022-10-10,Website Visit,In-Store,Awareness,1.2,0,Spring Sale
TP00032516,GM04035,Europe,2023-10-25,App Session,In-Store,Awareness,16.0,0,Black Friday
TP00032517,GM04035,Europe,2024-02-08,Store Visit,Call Center,Consideration,1.6,0,Loyalty Push
TP00032518,GM04035,Europe,2023-06-10,App Session,In-Store,Awareness,4.7,0,Black Friday
TP00032519,GM04035,Europe,2022-02-22,Search,Online,Advocacy,0.2,0,Black Friday
TP00032520,GM04035,Europe,2022-09-28,Ad Click,Mobile App,Advocacy,1.9,0,Loyalty Push
TP00032521,GM04035,Europe,2022-01-18,Support Call,Mobile App,Purchase,13.2,1,Organic
TP00032522,GM04035,Europe,2024-04-17,Support Call,Online,Awareness,7.4,0,Referral
TP00032523,GM04035,Europe,2023-12-18,Website Visit,Online,Awareness,1.7,0,Referral
TP00032524,GM04035,Europe,2023-01-28,Store Visit,In-Store,Purchase,0.4,0,Organic
TP00032525,GM04035,Europe,2024-04-29,Email Open,Mobile App,Purchase,16.5,1,Spring Sale
TP00032526,GM04035,Europe,2023-04-14,Ad Click,Mobile App,Awareness,2.4,1,Spring Sale
TP00032527,GM04036,Southeast Asia,2022-05-08,Social Media,Mobile App,Advocacy,1.2,1,Organic
TP00032528,GM04036,Southeast Asia,2023-02-03,Ad Click,Online,Consideration,2.3,0,Organic
TP00032529,GM04036,Southeast Asia,2022-03-14,Email Open,Online,Awareness,21.5,0,Referral
TP00032530,GM04036,Southeast Asia,2023-09-02,Website Visit,Mobile App,Advocacy,3.9,0,Black Friday
TP00032531,GM04037,Southeast Asia,2023-12-05,Social Media,Mobile App,Consideration,10.5,0,Spring Sale
TP00032532,GM04037,Southeast Asia,2024-02-14,Email Open,In-Store,Advocacy,8.6,0,Referral
TP00032533,GM04037,Southeast Asia,2022-05-27,Search,Mobile App,Retention,5.2,0,Referral
TP00032534,GM04037,Southeast Asia,2023-04-05,Email Open,Call Center,Consideration,1.1,1,Organic
TP00032535,GM04038,North America,2023-08-10,App Session,In-Store,Purchase,9.2,0,Loyalty Push
TP00032536,GM04038,North America,2024-04-23,Store Visit,Mobile App,Consideration,8.5,0,Back to School
TP00032537,GM04039,North America,2022-11-16,Website Visit,Online,Advocacy,9.4,0,Organic
TP00032538,GM04039,North America,2022-05-01,Support Call,Online,Purchase,6.7,1,Referral
TP00032539,GM04039,North America,2022-08-25,Website Visit,Mobile App,Retention,6.0,0,Organic
TP00032540,GM04039,North America,2023-01-30,Social Media,In-Store,Retention,0.4,0,Referral
TP00032541,GM04039,North America,2023-06-16,Support Call,In-Store,Purchase,0.8,1,Organic
TP00032542,GM04039,North America,2024-03-03,Website Visit,Online,Consideration,11.5,0,Spring Sale
TP00032543,GM04040,North America,2022-12-12,Social Media,Mobile App,Consideration,3.0,0,Organic
TP00032544,GM04040,North America,2023-03-20,Search,Mobile App,Retention,0.7,0,Spring Sale
TP00032545,GM04041,Southeast Asia,2022-10-13,Email Open,Mobile App,Consideration,16.0,1,Organic
TP00032546,GM04041,Southeast Asia,2023-04-26,Store Visit,In-Store,Purchase,18.5,1,Spring Sale
TP00032547,GM04041,Southeast Asia,2023-10-25,Email Open,Online,Advocacy,1.9,0,Organic
TP00032548,GM04041,Southeast Asia,2023-02-10,Website Visit,In-Store,Retention,1.1,0,Spring Sale
TP00032549,GM04041,Southeast Asia,2022-07-02,Website Visit,Mobile App,Consideration,1.6,0,Loyalty Push
TP00032550,GM04041,Southeast Asia,2022-01-19,Social Media,Mobile App,Advocacy,13.3,0,Organic
TP00032551,GM04041,Southeast Asia,2022-03-31,Ad Click,Mobile App,Advocacy,11.6,0,Black Friday
TP00032552,GM04041,Southeast Asia,2022-11-09,Email Open,Mobile App,Purchase,2.9,0,Loyalty Push
TP00032553,GM04041,Southeast Asia,2023-10-24,Email Open,Online,Consideration,25.4,0,Organic
TP00032554,GM04041,Southeast Asia,2023-08-23,Store Visit,In-Store,Consideration,0.3,1,Loyalty Push
TP00032555,GM04042,Europe,2022-05-01,Website Visit,Online,Consideration,17.2,0,Referral
TP00032556,GM04042,Europe,2023-07-28,Store Visit,In-Store,Awareness,1.7,0,Organic
TP00032557,GM04043,MENA,2024-06-07,Website Visit,Online,Retention,3.3,0,Spring Sale
TP00032558,GM04043,MENA,2023-11-14,App Session,Mobile App,Consideration,0.0,0,Organic
TP00032559,GM04043,MENA,2022-05-19,Social Media,Online,Consideration,12.5,0,Referral
TP00032560,GM04043,MENA,2022-11-24,Website Visit,Online,Awareness,0.2,0,Black Friday
TP00032561,GM04043,MENA,2024-02-25,Social Media,Mobile App,Awareness,12.8,0,Black Friday
TP00032562,GM04043,MENA,2022-03-03,App Session,Mobile App,Awareness,11.6,0,Black Friday
TP00032563,GM04043,MENA,2023-11-23,Support Call,In-Store,Consideration,12.8,0,Back to School
TP00032564,GM04043,MENA,2022-09-01,Email Open,Online,Consideration,3.0,0,Loyalty Push
TP00032565,GM04043,MENA,2023-11-19,Ad Click,Mobile App,Consideration,2.9,0,Spring Sale
TP00032566,GM04043,MENA,2023-08-03,Email Open,Online,Purchase,0.6,0,Back to School
TP00032567,GM04043,MENA,2022-07-06,Email Open,Call Center,Consideration,11.5,0,Organic
TP00032568,GM04043,MENA,2022-12-26,Support Call,In-Store,Advocacy,27.1,0,Black Friday
TP00032569,GM04044,North America,2022-07-19,App Session,Mobile App,Retention,0.3,0,Organic
TP00032570,GM04044,North America,2022-04-16,Support Call,Mobile App,Consideration,11.2,0,Back to School
TP00032571,GM04044,North America,2022-12-29,App Session,Mobile App,Purchase,7.4,0,Black Friday
TP00032572,GM04044,North America,2023-10-02,Email Open,Online,Consideration,15.9,0,Spring Sale
TP00032573,GM04044,North America,2023-08-18,Store Visit,Online,Awareness,13.3,0,Spring Sale
TP00032574,GM04044,North America,2022-10-23,Ad Click,Mobile App,Purchase,5.8,0,Referral
TP00032575,GM04044,North America,2023-01-20,Search,Mobile App,Consideration,13.8,0,Organic
TP00032576,GM04044,North America,2023-11-24,Social Media,Call Center,Purchase,4.2,0,Referral
TP00032577,GM04045,MENA,2023-07-28,Support Call,Online,Consideration,0.4,0,Organic
TP00032578,GM04045,MENA,2023-04-03,Ad Click,Mobile App,Awareness,3.3,0,Organic
TP00032579,GM04045,MENA,2024-03-11,Search,Online,Advocacy,0.1,0,Spring Sale
TP00032580,GM04045,MENA,2022-03-19,App Session,In-Store,Awareness,15.8,0,Loyalty Push
TP00032581,GM04045,MENA,2024-05-16,Ad Click,Online,Retention,2.3,0,Loyalty Push
TP00032582,GM04045,MENA,2023-07-29,Email Open,Mobile App,Consideration,2.1,0,Organic
TP00032583,GM04045,MENA,2023-05-12,Social Media,Online,Purchase,6.5,0,Spring Sale
TP00032584,GM04045,MENA,2024-03-17,Website Visit,Online,Awareness,10.9,0,Organic
TP00032585,GM04045,MENA,2024-01-04,Ad Click,Mobile App,Retention,1.6,0,Black Friday
TP00032586,GM04045,MENA,2022-01-05,Store Visit,Online,Consideration,5.3,0,Spring Sale
TP00032587,GM04045,MENA,2023-10-06,Search,Mobile App,Consideration,40.8,0,Black Friday
TP00032588,GM04045,MENA,2024-01-03,Store Visit,In-Store,Consideration,0.7,0,Black Friday
TP00032589,GM04046,MENA,2022-09-11,Email Open,Call Center,Purchase,11.8,1,Black Friday
TP00032590,GM04046,MENA,2024-03-14,Website Visit,Online,Awareness,0.4,0,Spring Sale
TP00032591,GM04046,MENA,2023-06-12,App Session,Online,Purchase,3.3,1,Organic
TP00032592,GM04046,MENA,2022-11-07,App Session,Mobile App,Awareness,3.6,0,Loyalty Push
TP00032593,GM04046,MENA,2023-12-31,Social Media,Online,Purchase,5.0,0,Referral
TP00032594,GM04046,MENA,2022-03-26,Social Media,Mobile App,Consideration,0.9,1,Loyalty Push
TP00032595,GM04046,MENA,2022-12-26,Support Call,In-Store,Consideration,12.8,0,Back to School
TP00032596,GM04046,MENA,2023-12-07,Ad Click,In-Store,Consideration,8.5,0,Referral
TP00032597,GM04047,Europe,2022-05-25,Ad Click,In-Store,Retention,6.1,1,Spring Sale
TP00032598,GM04047,Europe,2022-07-19,Store Visit,In-Store,Purchase,3.4,0,Organic
TP00032599,GM04047,Europe,2022-08-16,Email Open,Online,Awareness,1.5,0,Black Friday
TP00032600,GM04047,Europe,2024-02-16,App Session,Mobile App,Consideration,8.5,0,Loyalty Push
TP00032601,GM04047,Europe,2022-01-11,Store Visit,Mobile App,Advocacy,1.2,1,Back to School
TP00032602,GM04047,Europe,2023-06-06,Website Visit,Online,Consideration,0.8,0,Organic
TP00032603,GM04047,Europe,2022-09-26,App Session,Online,Awareness,4.2,0,Organic
TP00032604,GM04047,Europe,2024-04-17,Email Open,In-Store,Consideration,6.4,0,Loyalty Push
TP00032605,GM04047,Europe,2023-10-29,Search,Online,Advocacy,2.8,0,Black Friday
TP00032606,GM04047,Europe,2022-06-05,Store Visit,Call Center,Purchase,11.7,0,Organic
TP00032607,GM04047,Europe,2022-06-29,Support Call,Online,Consideration,19.3,0,Spring Sale
TP00032608,GM04047,Europe,2023-04-24,Search,In-Store,Consideration,11.0,0,Referral
