Month,region,channel,category,Revenue,Orders,Avg_Order
2024-03,Europe,Online,Fashion,25219.8,38,663.6789473684211
2024-03,Europe,Online,Food & Grocery,19274.05,26,741.3096153846153
2024-03,Europe,Online,Home & Garden,23019.579999999998,23,1000.851304347826
2024-03,Europe,Online,Sports,13688.4,22,622.1999999999999
2024-03,MENA,Call Center,Beauty,360.06,2,180.03
2024-03,MENA,Call Center,Electronics,2108.74,4,527.185
2024-03,MENA,Call Center,Fashion,1860.91,3,620.3033333333334
2024-03,MENA,Call Center,Food & Grocery,2124.9700000000003,4,531.2425000000001
2024-03,MENA,Call Center,Home & Garden,4692.28,3,1564.0933333333332
2024-03,MENA,Call Center,Sports,1194.6799999999998,2,597.3399999999999
2024-03,MENA,In-Store,Beauty,17719.16,17,1042.3035294117647
2024-03,MENA,In-Store,Electronics,9202.49,16,575.155625
2024-03,MENA,In-Store,Fashion,12566.529999999999,12,1047.2108333333333
2024-03,MENA,In-Store,Food & Grocery,11428.9,18,634.9388888888889
2024-03,MENA,In-Store,Home & Garden,16477.43,16,1029.839375
2024-03,MENA,In-Store,Sports,13215.91,17,777.4064705882353
2024-03,MENA,Mobile App,Beauty,20295.37,25,811.8148
2024-03,MENA,Mobile App,Electronics,14354.27,11,1304.9336363636364
2024-03,MENA,Mobile App,Fashion,24419.79,15,1627.986
2024-03,MENA,Mobile App,Food & Grocery,18292.71,22,831.4868181818182
2024-03,MENA,Mobile App,Home & Garden,7105.240000000001,9,789.4711111111112
2024-03,MENA,Mobile App,Sports,20115.97,16,1257.248125
2024-03,MENA,Online,Beauty,24512.66,31,790.7309677419355
2024-03,MENA,Online,Electronics,15552.09,18,864.005
2024-03,MENA,Online,Fashion,15134.289999999999,17,890.2523529411765
2024-03,MENA,Online,Food & Grocery,17468.38,17,1027.5517647058823
2024-03,MENA,Online,Home & Garden,12273.26,14,876.6614285714286
2024-03,MENA,Online,Sports,9734.05,16,608.378125
2024-03,North America,Call Center,Beauty,3159.2000000000003,6,526.5333333333334
2024-03,North America,Call Center,Electronics,7064.01,7,1009.1442857142857
2024-03,North America,Call Center,Fashion,16393.37,16,1024.585625
2024-03,North America,Call Center,Food & Grocery,2457.5699999999997,4,614.3924999999999
2024-03,North America,Call Center,Home & Garden,4051.21,4,1012.8025
2024-03,North America,Call Center,Sports,3196.72,5,639.3439999999999
2024-03,North America,In-Store,Beauty,28459.04,30,948.6346666666667
2024-03,North America,In-Store,Electronics,19509.97,28,696.7846428571429
2024-03,North America,In-Store,Fashion,16689.09,23,725.6126086956522
2024-03,North America,In-Store,Food & Grocery,31632.5,42,753.1547619047619
2024-03,North America,In-Store,Home & Garden,22175.35,24,923.9729166666666
2024-03,North America,In-Store,Sports,19993.09,19,1052.2678947368422
2024-03,North America,Mobile App,Beauty,15168.02,30,505.60066666666665
2024-03,North America,Mobile App,Electronics,22420.07,29,773.1058620689655
2024-03,North America,Mobile App,Fashion,24054.39,28,859.0853571428571
2024-03,North America,Mobile App,Food & Grocery,22186.82,37,599.6437837837838
2024-03,North America,Mobile App,Home & Garden,22565.14,28,805.8978571428571
2024-03,North America,Mobile App,Sports,20059.76,33,607.8715151515152
2024-03,North America,Online,Beauty,29737.88,44,675.8609090909091
2024-03,North America,Online,Electronics,29465.9,34,866.6441176470589
2024-03,North America,Online,Fashion,39245.659999999996,39,1006.2989743589743
2024-03,North America,Online,Food & Grocery,36183.11,42,861.5026190476191
2024-03,North America,Online,Home & Garden,28373.49,42,675.5592857142858
2024-03,North America,Online,Sports,34005.5,44,772.8522727272727
2024-03,Southeast Asia,Call Center,Electronics,330.16,1,330.16
2024-03,Southeast Asia,Call Center,Fashion,511.61,2,255.805
2024-03,Southeast Asia,Call Center,Food & Grocery,1591.34,3,530.4466666666666
2024-03,Southeast Asia,Call Center,Home & Garden,3531.4700000000003,3,1177.1566666666668
2024-03,Southeast Asia,Call Center,Sports,544.53,1,544.53
2024-03,Southeast Asia,In-Store,Beauty,7154.81,14,511.0578571428572
2024-03,Southeast Asia,In-Store,Electronics,12734.95,17,749.114705882353
2024-03,Southeast Asia,In-Store,Fashion,10245.689999999999,9,1138.4099999999999
2024-03,Southeast Asia,In-Store,Food & Grocery,10957.05,13,842.8499999999999
2024-03,Southeast Asia,In-Store,Home & Garden,13687.279999999999,16,855.4549999999999
2024-03,Southeast Asia,In-Store,Sports,14196.9,19,747.2052631578947
2024-03,Southeast Asia,Mobile App,Beauty,8887.09,14,634.7921428571428
2024-03,Southeast Asia,Mobile App,Electronics,16316.390000000001,14,1165.4564285714287
2024-03,Southeast Asia,Mobile App,Fashion,13150.83,15,876.722
2024-03,Southeast Asia,Mobile App,Food & Grocery,5829.78,13,448.44461538461536
2024-03,Southeast Asia,Mobile App,Home & Garden,9263.51,14,661.6792857142857
2024-03,Southeast Asia,Mobile App,Sports,8218.73,5,1643.7459999999999
2024-03,Southeast Asia,Online,Beauty,8083.78,14,577.4128571428571
2024-03,Southeast Asia,Online,Electronics,13845.4,18,769.1888888888889
2024-03,Southeast Asia,Online,Fashion,15392.77,24,641.3654166666666
2024-03,Southeast Asia,Online,Food & Grocery,14420.06,15,961.3373333333333
2024-03,Southeast Asia,Online,Home & Garden,14206.32,19,747.7010526315789
2024-03,Southeast Asia,Online,Sports,14804.03,23,643.6534782608696
2024-04,Central Asia,Call Center,Beauty,473.78,1,473.78
2024-04,Central Asia,Call Center,Electronics,371.39,1,371.39
2024-04,Central Asia,Call Center,Fashion,3015.67,1,3015.67
2024-04,Central Asia,Call Center,Food & Grocery,4947.11,5,989.4219999999999
2024-04,Central Asia,Call Center,Home & Garden,3581.7999999999997,2,1790.8999999999999
2024-04,Central Asia,In-Store,Beauty,11522.32,12,960.1933333333333
2024-04,Central Asia,In-Store,Electronics,11536.92,11,1048.810909090909
2024-04,Central Asia,In-Store,Fashion,15409.82,17,906.46
2024-04,Central Asia,In-Store,Food & Grocery,11090.97,12,924.2475
2024-04,Central Asia,In-Store,Home & Garden,17853.57,16,1115.848125
2024-04,Central Asia,In-Store,Sports,7357.9400000000005,13,565.9953846153846
2024-04,Central Asia,Mobile App,Beauty,4619.65,10,461.965
2024-04,Central Asia,Mobile App,Electronics,7323.29,10,732.329
2024-04,Central Asia,Mobile App,Fashion,11934.18,12,994.515
2024-04,Central Asia,Mobile App,Food & Grocery,5949.88,10,594.988
2024-04,Central Asia,Mobile App,Home & Garden,7932.53,11,721.1390909090909
2024-04,Central Asia,Mobile App,Sports,6480.25,10,648.025
2024-04,Central Asia,Online,Beauty,11536.42,15,769.0946666666666
2024-04,Central Asia,Online,Electronics,16262.95,15,1084.1966666666667
2024-04,Central Asia,Online,Fashion,25641.399999999998,26,986.2076923076922
2024-04,Central Asia,Online,Food & Grocery,15879.0,15,1058.6
2024-04,Central Asia,Online,Home & Garden,10001.52,15,666.768
2024-04,Central Asia,Online,Sports,10969.69,14,783.5492857142857
2024-04,Europe,Call Center,Beauty,301.44,1,301.44
2024-04,Europe,Call Center,Electronics,5271.74,4,1317.935
2024-04,Europe,Call Center,Fashion,239.32,1,239.32
2024-04,Europe,Call Center,Food & Grocery,2619.13,2,1309.565
2024-04,Europe,Call Center,Sports,4185.16,6,697.5266666666666
2024-04,Europe,In-Store,Beauty,8694.56,14,621.04
2024-04,Europe,In-Store,Electronics,8000.42,11,727.3109090909091
2024-04,Europe,In-Store,Fashion,20827.71,33,631.1427272727273
2024-04,Europe,In-Store,Food & Grocery,23746.61,31,766.0196774193548
2024-04,Europe,In-Store,Home & Garden,19249.05,18,1069.3916666666667
2024-04,Europe,In-Store,Sports,4140.84,9,460.09333333333336
2024-04,Europe,Mobile App,Beauty,20255.11,21,964.5290476190477
2024-04,Europe,Mobile App,Electronics,18306.329999999998,22,832.105909090909
2024-04,Europe,Mobile App,Fashion,18069.23,19,951.0121052631579
2024-04,Europe,Mobile App,Food & Grocery,18718.57,25,748.7428
2024-04,Europe,Mobile App,Home & Garden,14209.09,18,789.3938888888889
2024-04,Europe,Mobile App,Sports,24746.99,21,1178.4280952380952
2024-04,Europe,Online,Beauty,17571.36,25,702.8544
2024-04,Europe,Online,Electronics,25891.61,34,761.5179411764706
2024-04,Europe,Online,Fashion,22899.38,32,715.605625
2024-04,Europe,Online,Food & Grocery,21610.52,33,654.8642424242424
2024-04,Europe,Online,Home & Garden,27609.25,38,726.5592105263158
2024-04,Europe,Online,Sports,27527.43,34,809.630294117647
2024-04,MENA,Call Center,Beauty,4219.0599999999995,3,1406.3533333333332
2024-04,MENA,Call Center,Electronics,1750.39,1,1750.39
2024-04,MENA,Call Center,Food & Grocery,3863.19,5,772.638
2024-04,MENA,Call Center,Home & Garden,1602.51,4,400.6275
2024-04,MENA,Call Center,Sports,2237.35,2,1118.675
2024-04,MENA,In-Store,Beauty,16598.55,20,829.9275
2024-04,MENA,In-Store,Electronics,13139.67,23,571.29
2024-04,MENA,In-Store,Fashion,17947.41,19,944.6005263157895
2024-04,MENA,In-Store,Food & Grocery,24830.03,26,955.0011538461538
2024-04,MENA,In-Store,Home & Garden,12898.58,16,806.16125
2024-04,MENA,In-Store,Sports,13039.92,14,931.4228571428572
2024-04,MENA,Mobile App,Beauty,11820.89,15,788.0593333333333
2024-04,MENA,Mobile App,Electronics,12667.720000000001,15,844.5146666666667
2024-04,MENA,Mobile App,Fashion,14271.87,18,792.8816666666667
2024-04,MENA,Mobile App,Food & Grocery,16989.89,16,1061.868125
2024-04,MENA,Mobile App,Home & Garden,8103.17,19,426.48263157894735
2024-04,MENA,Mobile App,Sports,11276.71,17,663.3358823529411
2024-04,MENA,Online,Beauty,18313.19,24,763.0495833333333
2024-04,MENA,Online,Electronics,12110.19,19,637.3784210526316
2024-04,MENA,Online,Fashion,14819.57,18,823.3094444444445
2024-04,MENA,Online,Food & Grocery,9788.7,16,611.79375
2024-04,MENA,Online,Home & Garden,9921.79,18,551.2105555555556
2024-04,MENA,Online,Sports,11482.25,18,637.9027777777778
2024-04,North America,Call Center,Beauty,5386.82,10,538.682
2024-04,North America,Call Center,Electronics,5487.48,10,548.7479999999999
2024-04,North America,Call Center,Fashion,2602.0299999999997,5,520.406
2024-04,North America,Call Center,Food & Grocery,2704.9,3,901.6333333333333
2024-04,North America,Call Center,Home & Garden,2440.18,3,813.3933333333333
2024-04,North America,Call Center,Sports,1985.19,5,397.038
2024-04,North America,In-Store,Beauty,21968.58,28,784.5921428571429
2024-04,North America,In-Store,Electronics,18636.53,22,847.1149999999999
2024-04,North America,In-Store,Fashion,44318.99,42,1055.2140476190475
2024-04,North America,In-Store,Food & Grocery,19259.760000000002,33,583.629090909091
2024-04,North America,In-Store,Home & Garden,25061.3,28,895.0464285714286
2024-04,North America,In-Store,Sports,30541.98,36,848.3883333333333
2024-04,North America,Mobile App,Beauty,18868.989999999998,26,725.7303846153845
2024-04,North America,Mobile App,Electronics,21159.56,27,783.6874074074075
2024-04,North America,Mobile App,Fashion,24019.73,21,1143.7966666666666
2024-04,North America,Mobile App,Food & Grocery,27227.45,35,777.9271428571428
2024-04,North America,Mobile App,Home & Garden,20815.89,17,1224.4641176470589
2024-04,North America,Mobile App,Sports,14964.109999999999,19,787.5847368421051
2024-04,North America,Online,Beauty,30098.1,35,859.9457142857142
2024-04,North America,Online,Electronics,21088.99,33,639.0603030303031
2024-04,North America,Online,Fashion,26706.48,36,741.8466666666667
2024-04,North America,Online,Food & Grocery,36979.82,47,786.8046808510638
2024-04,North America,Online,Home & Garden,29812.420000000002,43,693.3120930232559
2024-04,North America,Online,Sports,15377.710000000001,35,439.36314285714286
2024-04,Southeast Asia,Call Center,Beauty,1577.31,3,525.77
2024-04,Southeast Asia,Call Center,Electronics,3123.96,2,1561.98
2024-04,Southeast Asia,Call Center,Fashion,1963.6599999999999,2,981.8299999999999
2024-04,Southeast Asia,Call Center,Food & Grocery,763.53,1,763.53
2024-04,Southeast Asia,Call Center,Home & Garden,1280.45,3,426.81666666666666
2024-04,Southeast Asia,Call Center,Sports,1067.58,2,533.79
2024-04,Southeast Asia,In-Store,Beauty,4317.25,6,719.5416666666666
2024-04,Southeast Asia,In-Store,Electronics,13060.45,10,1306.045
2024-04,Southeast Asia,In-Store,Fashion,9778.24,11,888.930909090909
2024-04,Southeast Asia,In-Store,Food & Grocery,10325.78,16,645.36125
2024-04,Southeast Asia,In-Store,Home & Garden,12890.01,15,859.3340000000001
2024-04,Southeast Asia,In-Store,Sports,5527.3,11,502.4818181818182
2024-04,Southeast Asia,Mobile App,Beauty,9544.24,11,867.6581818181818
2024-04,Southeast Asia,Mobile App,Electronics,4934.25,8,616.78125
2024-04,Southeast Asia,Mobile App,Fashion,7567.55,14,540.5392857142857
2024-04,Southeast Asia,Mobile App,Food & Grocery,8086.74,12,673.895
2024-04,Southeast Asia,Mobile App,Home & Garden,13399.789999999999,17,788.2229411764705
2024-04,Southeast Asia,Mobile App,Sports,10054.0,16,628.375
2024-04,Southeast Asia,Online,Beauty,7972.8,10,797.28
2024-04,Southeast Asia,Online,Electronics,17138.27,19,902.0142105263158
2024-04,Southeast Asia,Online,Fashion,8752.58,14,625.1842857142857
2024-04,Southeast Asia,Online,Food & Grocery,19598.49,18,1088.805
2024-04,Southeast Asia,Online,Home & Garden,13199.2,19,694.6947368421053
2024-04,Southeast Asia,Online,Sports,4168.44,9,463.15999999999997
2024-05,Central Asia,Call Center,Beauty,4175.3099999999995,3,1391.7699999999998
2024-05,Central Asia,Call Center,Electronics,1573.13,3,524.3766666666667
2024-05,Central Asia,Call Center,Fashion,2309.48,3,769.8266666666667
2024-05,Central Asia,Call Center,Food & Grocery,1808.5300000000002,3,602.8433333333334
2024-05,Central Asia,Call Center,Home & Garden,1748.26,2,874.13
2024-05,Central Asia,Call Center,Sports,1390.86,4,347.715
2024-05,Central Asia,In-Store,Beauty,11067.76,15,737.8506666666667
2024-05,Central Asia,In-Store,Electronics,5240.63,10,524.063
2024-05,Central Asia,In-Store,Fashion,8829.79,12,735.8158333333334
2024-05,Central Asia,In-Store,Food & Grocery,3850.73,5,770.146
2024-05,Central Asia,In-Store,Home & Garden,9704.72,16,606.545
2024-05,Central Asia,In-Store,Sports,13825.52,18,768.0844444444444
2024-05,Central Asia,Mobile App,Beauty,5989.5,8,748.6875
2024-05,Central Asia,Mobile App,Electronics,9587.46,12,798.9549999999999
2024-05,Central Asia,Mobile App,Fashion,4991.91,10,499.191
2024-05,Central Asia,Mobile App,Food & Grocery,6847.6,14,489.11428571428576
2024-05,Central Asia,Mobile App,Home & Garden,11980.24,16,748.765
2024-05,Central Asia,Mobile App,Sports,10257.99,13,789.0761538461538
2024-05,Central Asia,Online,Beauty,8610.59,11,782.7809090909091
2024-05,Central Asia,Online,Electronics,11929.939999999999,18,662.7744444444444
2024-05,Central Asia,Online,Fashion,4522.07,9,502.4522222222222
2024-05,Central Asia,Online,Food & Grocery,13226.36,15,881.7573333333333
2024-05,Central Asia,Online,Home & Garden,10451.33,13,803.9484615384615
2024-05,Central Asia,Online,Sports,14632.259999999998,18,812.9033333333332
2024-05,Europe,Call Center,Beauty,911.6199999999999,4,227.90499999999997
2024-05,Europe,Call Center,Electronics,3301.25,3,1100.4166666666667
2024-05,Europe,Call Center,Fashion,1194.1200000000001,5,238.824
2024-05,Europe,Call Center,Food & Grocery,3768.28,6,628.0466666666667
2024-05,Europe,Call Center,Home & Garden,641.6700000000001,3,213.89000000000001
2024-05,Europe,Call Center,Sports,2180.06,3,726.6866666666666
2024-05,Europe,In-Store,Beauty,13067.07,21,622.2414285714285
2024-05,Europe,In-Store,Electronics,26619.43,28,950.6939285714286
2024-05,Europe,In-Store,Fashion,32774.82,42,780.3528571428571
2024-05,Europe,In-Store,Food & Grocery,21873.66,28,781.2021428571428
2024-05,Europe,In-Store,Home & Garden,17580.58,16,1098.78625
2024-05,Europe,In-Store,Sports,12108.65,20,605.4325
2024-05,Europe,Mobile App,Beauty,18476.79,28,659.8853571428572
2024-05,Europe,Mobile App,Electronics,26573.73,27,984.2122222222222
2024-05,Europe,Mobile App,Fashion,11726.130000000001,13,902.0100000000001
2024-05,Europe,Mobile App,Food & Grocery,9935.130000000001,18,551.9516666666667
2024-05,Europe,Mobile App,Home & Garden,19498.91,24,812.4545833333333
2024-05,Europe,Mobile App,Sports,25409.02,24,1058.7091666666668
2024-05,Europe,Online,Beauty,24909.21,32,778.4128125
2024-05,Europe,Online,Electronics,26398.629999999997,38,694.7007894736842
2024-05,Europe,Online,Fashion,26604.53,31,858.2106451612902
2024-05,Europe,Online,Food & Grocery,25328.88,27,938.1066666666667
2024-05,Europe,Online,Home & Garden,21665.32,33,656.5248484848485
2024-05,Europe,Online,Sports,31980.63,37,864.3413513513514
2024-05,MENA,Call Center,Beauty,2455.92,6,409.32
2024-05,MENA,Call Center,Electronics,880.4300000000001,2,440.21500000000003
2024-05,MENA,Call Center,Fashion,3521.96,3,1173.9866666666667
2024-05,MENA,Call Center,Food & Grocery,441.01,1,441.01
2024-05,MENA,Call Center,Home & Garden,3465.73,3,1155.2433333333333
2024-05,MENA,In-Store,Beauty,18748.13,22,852.1877272727273
2024-05,MENA,In-Store,Electronics,22044.940000000002,20,1102.247
2024-05,MENA,In-Store,Fashion,14589.27,15,972.618
2024-05,MENA,In-Store,Food & Grocery,22135.49,24,922.3120833333334
2024-05,MENA,In-Store,Home & Garden,13631.22,15,908.7479999999999
2024-05,MENA,In-Store,Sports,14339.02,18,796.6122222222223
2024-05,MENA,Mobile App,Beauty,10460.11,21,498.10047619047623
2024-05,MENA,Mobile App,Electronics,11431.699999999999,12,952.6416666666665
2024-05,MENA,Mobile App,Fashion,9022.09,16,563.880625
2024-05,MENA,Mobile App,Food & Grocery,8222.54,11,747.5036363636365
2024-05,MENA,Mobile App,Home & Garden,12051.67,16,753.229375
2024-05,MENA,Mobile App,Sports,7347.74,15,489.84933333333333
2024-05,MENA,Online,Beauty,10994.77,23,478.0334782608696
2024-05,MENA,Online,Electronics,28588.39,26,1099.5534615384615
2024-05,MENA,Online,Fashion,17937.23,21,854.1538095238095
2024-05,MENA,Online,Food & Grocery,26519.16,37,716.734054054054
2024-05,MENA,Online,Home & Garden,13506.55,20,675.3275
2024-05,MENA,Online,Sports,14623.66,17,860.2152941176471
2024-05,North America,Call Center,Beauty,7764.26,6,1294.0433333333333
2024-05,North America,Call Center,Electronics,1207.79,6,201.29833333333332
2024-05,North America,Call Center,Fashion,9152.16,9,1016.9066666666666
2024-05,North America,Call Center,Food & Grocery,2921.5200000000004,6,486.9200000000001
2024-05,North America,Call Center,Home & Garden,1245.17,3,415.0566666666667
2024-05,North America,Call Center,Sports,5858.0,5,1171.6
2024-05,North America,In-Store,Beauty,19758.09,29,681.3134482758621
2024-05,North America,In-Store,Electronics,24251.45,25,970.058
2024-05,North America,In-Store,Fashion,22595.61,31,728.8906451612903
2024-05,North America,In-Store,Food & Grocery,16061.900000000001,22,730.0863636363637
2024-05,North America,In-Store,Home & Garden,14732.32,20,736.616
