customer_id,recency,frequency,monetary,R,F,M,RFM_Score,RFM_Total,Segment,region,age,gender,segment,CLV,Churn_Probability
GM04425,86,10,4455.389999999999,3,3,3,333,9,Potential Loyalists,Europe,33,M,Standard,2900.86,0.0008397552621955078
GM04426,140,13,4404.04,2,4,3,243,9,At Risk,MENA,29,F,Standard,2972.82,0.05689662616017975
GM04427,143,4,484.53,2,2,1,221,5,Potential Loyalists,Europe,34,F,Budget,332.9,0.10277312441044494
GM04428,39,16,5091.91,4,4,3,443,11,Loyal Customers,Central Asia,54,F,Standard,3354.09,1.7910312276476172e-05
GM04429,259,5,3355.5699999999997,1,2,3,123,6,Potential Loyalists,Europe,44,M,Standard,2238.63,0.9991518818434865
GM04430,114,2,92.92,2,1,1,211,4,Potential Loyalists,North America,42,F,Budget,65.34,0.010635452552042466
GM04431,102,13,7238.72,3,4,4,344,11,Potential Loyalists,North America,30,F,Standard,4880.0,0.00396531575128306
GM04432,18,17,7437.83,5,4,4,544,13,Champions,MENA,25,F,Standard,4959.98,2.657487229819508e-06
GM04433,125,11,4676.08,2,3,3,233,8,Potential Loyalists,MENA,22,M,Standard,3103.61,0.017438771083715235
GM04434,19,4,445.34999999999997,5,2,1,521,8,Recent Customers,Southeast Asia,29,M,Budget,302.76,3.928125755177197e-06
GM04435,57,16,6899.15,4,4,4,444,12,Loyal Customers,Central Asia,58,F,Standard,4660.25,7.477411321306952e-05
GM04436,37,9,1482.53,4,3,2,432,9,Loyal Customers,Europe,20,M,Standard,1019.37,1.832459441845585e-05
GM04437,375,1,301.51,1,1,1,111,3,Lost,Europe,52,F,Budget,199.35,0.9999999475479194
GM04438,53,12,2934.1,4,4,3,443,11,Loyal Customers,North America,50,M,Standard,1940.4,5.496031579417996e-05
GM04439,403,4,778.96,1,2,2,122,5,Potential Loyalists,Southeast Asia,39,F,Budget,554.43,0.999999993285088
GM04440,501,1,119.59,1,1,1,111,3,Lost,Europe,67,F,Budget,79.07,0.9999999999979758
GM04441,105,6,421.24,2,2,1,221,5,Potential Loyalists,Southeast Asia,61,F,Budget,294.18,0.004739657330311168
GM04442,141,4,253.51,2,2,1,221,5,Potential Loyalists,North America,26,F,Budget,170.11,0.08256127884064016
GM04443,98,14,4907.34,3,4,3,343,10,Potential Loyalists,Europe,58,F,Standard,3389.5,0.0019858574866121136
GM04444,53,4,473.36,4,2,1,421,7,Recent Customers,MENA,35,M,Budget,321.42,7.647312646167369e-05
GM04445,71,10,4653.68,3,3,3,333,9,Potential Loyalists,MENA,67,F,Standard,3116.59,0.00028930149925975013
GM04446,25,3,1037.75,5,1,2,512,8,Recent Customers,Southeast Asia,46,M,Standard,669.36,5.93423248351614e-06
GM04447,26,23,26150.06,5,5,5,555,15,Champions,Europe,56,F,Premium,17720.66,8.105735894200284e-06
GM04448,70,5,639.35,3,2,1,321,6,Potential Loyalists,North America,44,M,Budget,405.93,0.000335543834214697
GM04449,176,8,4002.44,2,3,3,233,8,Potential Loyalists,Europe,53,F,Standard,2764.48,0.5720524684328224
GM04450,35,5,918.22,4,2,2,422,8,Recent Customers,North America,62,F,Budget,603.7,1.5425964039114578e-05
GM04451,318,8,9415.92,1,3,4,134,8,Potential Loyalists,MENA,34,M,Premium,6422.08,0.9999937032272612
GM04452,174,7,587.36,2,3,1,231,6,Potential Loyalists,North America,51,M,Budget,405.0,0.5450496562009102
GM04453,106,4,328.71999999999997,2,2,1,221,5,Potential Loyalists,North America,63,Other,Budget,211.84,0.005523429994102601
GM04454,20,9,2832.48,5,3,2,532,10,Loyal Customers,North America,20,M,Standard,1798.78,4.627335329459263e-06
GM04455,174,5,1233.46,2,2,2,222,6,Potential Loyalists,Southeast Asia,22,M,Standard,767.86,0.5349291471799996
GM04456,247,10,4394.71,1,3,3,133,7,Potential Loyalists,Central Asia,31,M,Standard,3020.67,0.9974291454910214
GM04457,60,8,15939.22,3,3,5,335,11,Potential Loyalists,North America,20,Other,Premium,10459.42,9.201892567561109e-05
GM04458,91,4,1196.8899999999999,3,2,2,322,7,Potential Loyalists,Europe,40,Other,Standard,804.3,0.0015312797952649474
GM04459,54,3,1738.62,4,1,2,412,7,Recent Customers,MENA,56,F,Standard,1155.69,7.43070660331884e-05
GM04460,112,6,1870.2200000000003,2,2,2,222,6,Potential Loyalists,MENA,47,F,Standard,1360.16,0.009470030357696802
GM04461,104,17,14325.79,2,4,5,245,11,At Risk,MENA,67,M,Premium,9764.92,0.0036162342501497944
GM04462,55,17,9138.0,4,4,4,444,12,Loyal Customers,MENA,62,Other,Standard,6111.2,5.856340141035883e-05
GM04463,59,26,30523.34,3,5,5,355,13,Champions,Southeast Asia,40,M,Premium,21101.78,0.0001070268911030115
GM04464,111,3,641.16,2,1,1,211,4,Potential Loyalists,Europe,44,M,Budget,435.61,0.008310531965065435
GM04465,191,11,7001.1,2,3,4,234,9,Potential Loyalists,North America,71,M,Standard,4897.82,0.8498705379058423
GM04466,34,19,7173.44,4,5,4,454,13,Champions,MENA,27,F,Standard,4885.49,1.0823410343569799e-05
GM04467,46,9,2161.7,4,3,2,432,9,Loyal Customers,Europe,42,F,Standard,1467.66,3.231079771801447e-05
GM04468,53,10,6395.86,4,3,4,434,11,Loyal Customers,Europe,30,M,Standard,4285.71,5.5260427079234705e-05
GM04469,15,3,517.14,5,1,1,511,7,Recent Customers,Southeast Asia,33,Other,Budget,328.75,2.8916126979528123e-06
GM04470,47,15,13178.48,4,4,5,445,13,Champions,Southeast Asia,58,M,Premium,8760.75,3.171892255756452e-05
GM04471,80,10,4319.86,3,3,3,333,9,Potential Loyalists,Southeast Asia,51,M,Standard,2936.71,0.0004168164535475145
GM04472,671,1,92.29,1,1,1,111,3,Lost,Southeast Asia,54,M,Budget,67.12,1.0
GM04473,419,7,2894.17,1,3,2,132,6,Potential Loyalists,Europe,39,F,Standard,2032.12,0.9999999979737557
GM04474,13,18,20837.73,5,5,5,555,15,Champions,Europe,34,F,Premium,14052.98,2.6778121525850686e-06
GM04475,123,14,12312.99,2,4,5,245,11,At Risk,North America,40,M,Premium,8138.78,0.016448957829859192
GM04476,68,22,24984.57,3,5,5,355,13,Champions,MENA,71,F,Premium,16965.19,0.00021851088215005571
GM04477,27,6,1033.8400000000001,5,2,2,522,9,Recent Customers,MENA,53,M,Budget,671.17,8.104326294287344e-06
GM04478,46,10,3084.9,4,3,3,433,10,Loyal Customers,Europe,66,F,Standard,1878.96,3.732766993467659e-05
GM04479,124,7,409.55,2,3,1,231,6,Potential Loyalists,North America,26,Other,Budget,283.8,0.01857205948780965
GM04480,102,7,757.36,3,3,2,332,8,Potential Loyalists,North America,69,M,Budget,468.6,0.0033550725166880224
GM04481,47,8,2251.09,4,3,2,432,9,Loyal Customers,Europe,19,F,Standard,1503.25,3.91134752085599e-05
GM04482,78,9,8265.23,3,3,4,334,10,Potential Loyalists,MENA,49,F,Premium,5796.85,0.0004760571249417919
GM04483,34,21,29362.82,4,5,5,455,14,Champions,North America,67,M,Premium,20045.5,1.686962126344591e-05
GM04484,19,18,8676.34,5,5,4,554,14,Champions,North America,70,F,Standard,5831.83,2.9481016935622896e-06
GM04485,132,5,2294.05,2,2,2,222,6,Potential Loyalists,Europe,39,F,Standard,1466.86,0.038569104646542215
GM04486,237,6,2815.77,1,2,2,122,5,Potential Loyalists,North America,60,M,Standard,1912.7,0.9943657037765333
GM04487,17,18,6219.91,5,5,4,554,14,Champions,Central Asia,30,M,Standard,4191.17,2.487518356883456e-06
GM04488,23,7,1036.35,5,3,2,532,10,Loyal Customers,Europe,25,M,Budget,708.16,6.209079697336136e-06
GM04489,88,17,11294.74,3,4,5,345,12,Potential Loyalists,North America,18,F,Standard,7807.12,0.0008112321014568109
GM04490,34,13,3923.52,4,4,3,443,11,Loyal Customers,North America,34,F,Standard,2801.9,1.1568665163553626e-05
GM04491,332,3,447.37,1,1,1,111,3,Lost,Europe,29,F,Budget,313.53,0.9999981776048166
GM04492,37,21,33288.02,4,5,5,455,14,Champions,North America,21,M,Premium,22942.63,2.2771910746567994e-05
GM04493,95,10,4759.92,3,3,3,333,9,Potential Loyalists,North America,70,M,Standard,3066.2,0.0015814985912575815
GM04494,33,14,12326.43,4,4,5,445,13,Champions,North America,30,M,Premium,8138.15,1.0328819159174473e-05
GM04495,39,16,21849.12,4,4,5,445,13,Champions,North America,48,F,Premium,14852.04,2.2013003676666956e-05
GM04496,62,19,9915.369999999999,3,5,4,354,12,Potential Loyalists,North America,58,Other,Standard,6816.77,8.629182470304994e-05
GM04497,74,14,5627.11,3,4,3,343,10,Potential Loyalists,MENA,24,F,Standard,3886.2,0.0002862007860639512
GM04498,55,12,5591.68,4,4,3,443,11,Loyal Customers,Europe,40,M,Standard,3844.25,6.494874152640738e-05
GM04499,54,2,156.21,4,1,1,411,6,Recent Customers,Europe,41,F,Budget,106.89,8.898445309972323e-05
GM04500,22,24,37518.37,5,5,5,555,15,Champions,MENA,22,F,Premium,25525.59,6.4747331285375245e-06
GM04501,26,19,5555.349999999999,5,5,3,553,13,Champions,North America,22,M,Standard,3715.31,5.339151669302032e-06
GM04502,45,24,28086.63,4,5,5,455,14,Champions,MENA,34,F,Premium,18869.68,3.7645327333962185e-05
GM04503,16,10,4927.32,5,3,3,533,11,Loyal Customers,Europe,47,M,Standard,3393.7,3.098858234423844e-06
GM04504,28,7,4321.46,5,3,3,533,11,Loyal Customers,Central Asia,26,M,Standard,2809.17,7.531422254295176e-06
GM04505,212,2,38.3,1,1,1,111,3,Lost,MENA,23,M,Budget,25.32,0.9701739489578497
GM04506,18,19,8506.46,5,5,4,554,14,Champions,Europe,42,M,Standard,5722.7,2.9952039700124395e-06
GM04507,201,12,11405.9,1,4,5,145,10,At Risk,North America,36,M,Premium,7984.66,0.9063639077627144
GM04508,108,11,4637.12,2,3,3,233,8,Potential Loyalists,Central Asia,33,M,Standard,3222.31,0.005742241815854153
GM04509,101,11,16710.64,3,3,5,335,11,Potential Loyalists,North America,38,M,Premium,11348.39,0.0026909805882673293
GM04510,132,9,2630.29,2,3,2,232,7,Potential Loyalists,Southeast Asia,19,F,Standard,1647.76,0.030071459195457718
GM04511,36,16,6781.51,4,4,4,444,12,Loyal Customers,Europe,27,Other,Standard,4664.52,1.267405492353646e-05
GM04512,45,25,31350.29,4,5,5,455,14,Champions,MENA,33,F,Premium,21688.82,3.666385789060632e-05
GM04513,31,9,3068.37,5,3,3,533,11,Loyal Customers,Central Asia,54,M,Standard,1990.07,9.699336112383924e-06
GM04514,396,4,2876.73,1,2,2,122,5,Potential Loyalists,North America,32,M,Standard,1947.35,0.9999999853299262
GM04515,24,18,7360.59,5,5,4,554,14,Champions,North America,30,M,Standard,4953.02,4.323828896474748e-06
GM04516,25,22,28848.7,5,5,5,555,15,Champions,MENA,30,M,Premium,19707.14,7.19656112732659e-06
GM04517,809,1,0.0,1,1,1,111,3,Lost,MENA,49,F,Budget,0.0,1.0
GM04518,160,18,10372.93,2,5,5,255,12,At Risk,Southeast Asia,62,F,Standard,7169.93,0.23580598901645383
GM04519,276,1,48.2,1,1,1,111,3,Lost,Europe,64,F,Budget,31.87,0.9998586183665122
GM04520,24,18,8118.8099999999995,5,5,4,554,14,Champions,Central Asia,63,F,Standard,5518.27,4.470755700958723e-06
GM04521,442,5,3459.16,1,2,3,123,6,Potential Loyalists,Southeast Asia,25,M,Standard,2402.49,0.9999999996488935
GM04522,77,11,4343.29,3,3,3,333,9,Potential Loyalists,North America,60,M,Standard,2987.87,0.0003933356020519552
GM04523,21,16,8505.77,5,4,4,544,13,Champions,Southeast Asia,35,F,Standard,5701.27,3.2708399485690263e-06
GM04524,22,29,34491.93,5,5,5,555,15,Champions,North America,53,M,Premium,23797.38,5.5593641521724416e-06
GM04525,27,19,7160.7300000000005,5,5,4,554,14,Champions,North America,43,M,Standard,4595.01,5.624838570385916e-06
GM04526,370,4,532.29,1,2,1,121,4,Potential Loyalists,MENA,27,M,Budget,361.23,0.9999999105174175
GM04527,34,7,4639.02,4,3,3,433,10,Loyal Customers,North America,48,M,Standard,3180.7,1.3616403915364636e-05
GM04528,22,34,40002.44,5,5,5,555,15,Champions,Southeast Asia,50,M,Premium,27336.02,5.880374805467249e-06
GM04529,326,8,3549.46,1,3,3,133,7,Potential Loyalists,North America,46,F,Standard,2562.22,0.999996844250249
GM04530,171,5,720.75,2,2,2,222,6,Potential Loyalists,Europe,22,F,Budget,492.71,0.4973917480132515
GM04531,340,3,1572.22,1,1,2,112,4,Lost,Europe,30,M,Standard,1039.48,0.9999987906100356
GM04532,150,11,9280.16,2,3,4,234,9,Potential Loyalists,Europe,18,M,Premium,6508.21,0.1453468148602944
GM04533,84,5,366.34,3,2,1,321,6,Potential Loyalists,Europe,40,F,Budget,244.42,0.0009472405726912616
GM04534,37,11,3056.3199999999997,4,3,3,433,10,Loyal Customers,Europe,57,M,Standard,2019.34,1.9097975072404096e-05
GM04535,107,19,10489.529999999999,2,5,5,255,12,At Risk,North America,20,M,Standard,7044.66,0.0036650929444310824
GM04536,19,18,5862.24,5,5,4,554,14,Champions,North America,20,M,Standard,3998.03,2.589599424556458e-06
GM04537,15,6,646.47,5,2,1,521,8,Recent Customers,MENA,24,M,Budget,439.86,3.50450405069086e-06
GM04538,89,6,678.61,3,2,2,322,7,Potential Loyalists,North America,53,F,Budget,415.26,0.0015138098554940084
GM04539,81,7,936.6099999999999,3,3,2,332,8,Potential Loyalists,Central Asia,52,F,Budget,619.45,0.0007815771239557721
GM04540,32,24,29721.22,4,5,5,455,14,Champions,Central Asia,32,M,Premium,19944.39,1.3722256685615475e-05
GM04541,105,7,716.07,2,3,2,232,7,Potential Loyalists,Europe,57,M,Budget,509.68,0.004571355227150188
GM04542,29,12,13379.65,5,4,5,545,14,Champions,MENA,20,M,Premium,8455.94,7.370382357576077e-06
GM04543,49,6,1186.57,4,2,2,422,8,Recent Customers,Europe,46,M,Standard,817.46,5.645457000181376e-05
GM04544,144,11,5711.389999999999,2,3,3,233,8,Potential Loyalists,Europe,47,Other,Standard,3695.24,0.07960157016402404
GM04545,225,19,8256.87,1,5,4,154,10,At Risk,MENA,56,F,Standard,5671.79,0.9812629821855814
GM04546,103,10,4982.41,3,3,3,333,9,Potential Loyalists,North America,35,F,Standard,3396.05,0.0031876110749382326
GM04547,20,11,6011.43,5,3,4,534,12,Loyal Customers,Central Asia,28,F,Standard,3958.1,3.818416133010827e-06
GM04548,291,5,444.64,1,2,1,121,4,Potential Loyalists,North America,60,F,Budget,309.72,0.9999543366144414
GM04549,35,14,7087.71,4,4,4,444,12,Loyal Customers,North America,66,F,Standard,4959.17,1.100510190555586e-05
GM04550,22,12,6120.32,5,4,4,544,13,Champions,North America,55,M,Standard,4162.14,4.298671477577859e-06
GM04551,73,3,532.52,3,1,1,311,5,Potential Loyalists,Southeast Asia,57,M,Budget,363.75,0.00035238878500671136
GM04552,64,15,24437.28,3,4,5,345,12,Potential Loyalists,Central Asia,18,F,Premium,16901.71,0.00015548557651955518
GM04553,20,19,6896.88,5,5,4,554,14,Champions,Europe,46,M,Standard,4705.33,3.058641588110557e-06
GM04554,67,4,1235.96,3,2,2,322,7,Potential Loyalists,Southeast Asia,27,Other,Standard,791.71,0.00018120885264107233
GM04555,122,9,3747.96,2,3,3,233,8,Potential Loyalists,MENA,45,F,Standard,2548.22,0.017787586452945918
GM04556,129,12,3913.4,2,4,3,243,9,At Risk,North America,48,F,Standard,2664.01,0.024763171468404812
GM04557,16,22,21036.18,5,5,5,555,15,Champions,North America,36,M,Premium,14713.69,2.6687233502800454e-06
GM04558,47,2,420.51,4,1,1,411,6,Recent Customers,North America,20,F,Budget,273.06,4.1285972383296606e-05
GM04559,21,25,33028.98,5,5,5,555,15,Champions,Southeast Asia,53,M,Premium,22734.36,5.945680977434874e-06
GM04560,134,12,2542.83,2,4,2,242,8,At Risk,Southeast Asia,60,Other,Standard,1836.8,0.03521873889686837
GM04561,84,19,27418.61,3,5,5,355,13,Champions,North America,32,M,Premium,18522.81,0.0008838614827436365
GM04562,135,15,6279.150000000001,2,4,4,244,10,At Risk,Europe,50,F,Standard,4305.79,0.03760026565064514
GM04563,38,19,6222.08,4,5,4,454,13,Champions,Southeast Asia,58,F,Standard,4433.07,1.4026490947654566e-05
GM04564,201,3,341.23,1,1,1,111,3,Lost,Central Asia,60,M,Budget,227.71,0.9353149346413403
GM04565,54,8,3542.79,4,3,3,433,10,Loyal Customers,Europe,68,M,Standard,2427.97,6.728265984236697e-05
GM04566,46,19,6550.5,4,5,4,454,13,Champions,Southeast Asia,62,Other,Standard,4594.55,2.4604113265829753e-05
GM04567,154,1,0.0,2,1,1,211,4,Potential Loyalists,Europe,43,M,Budget,0.0,0.2884454554600923
GM04568,125,11,3743.78,2,3,3,233,8,Potential Loyalists,Europe,33,F,Standard,2518.05,0.019441053378365044
GM04569,86,10,2893.91,3,3,2,332,8,Potential Loyalists,Europe,53,M,Standard,1902.34,0.0008354149462751895
GM04570,47,18,8165.94,4,5,4,454,13,Champions,Southeast Asia,50,F,Standard,5466.54,2.701560958076292e-05
GM04571,70,13,8204.05,3,4,4,344,11,Potential Loyalists,MENA,37,F,Standard,5670.74,0.00020002180775056214
GM04572,318,2,360.27000000000004,1,1,1,111,3,Lost,North America,30,M,Budget,238.2,0.9999941814764028
GM04573,18,35,34760.02,5,5,5,555,15,Champions,Europe,50,M,Premium,23080.33,4.267474261077413e-06
GM04574,77,17,8071.23,3,4,4,344,11,Potential Loyalists,North America,22,F,Standard,5699.38,0.00037809269979299987
GM04575,16,12,6652.21,5,4,4,544,13,Champions,North America,54,M,Standard,4502.09,2.785331743654978e-06
GM04576,332,6,540.11,1,2,1,121,4,Potential Loyalists,Europe,31,M,Budget,387.08,0.9999979857385318
GM04577,13,3,368.40000000000003,5,1,1,511,7,Recent Customers,MENA,44,F,Budget,225.84,3.2789652395615533e-06
GM04578,227,6,2634.92,1,2,2,122,5,Potential Loyalists,Europe,40,M,Standard,1798.84,0.9882059485425989
GM04579,24,18,6161.79,5,5,4,554,14,Champions,Southeast Asia,31,M,Standard,4093.34,3.937090317146904e-06
GM04580,142,15,7888.7,2,4,4,244,10,At Risk,North America,57,F,Standard,5498.17,0.06006305808577033
GM04581,46,7,4143.82,4,3,3,433,10,Loyal Customers,Southeast Asia,21,M,Standard,2678.66,2.7042780777959694e-05
GM04582,92,6,837.77,3,2,2,322,7,Potential Loyalists,Europe,56,M,Budget,559.03,0.0017359962517746242
GM04583,67,6,579.77,3,2,1,321,6,Potential Loyalists,North America,69,M,Budget,380.53,0.00020225413777470386
GM04584,51,4,277.40999999999997,4,2,1,421,7,Recent Customers,North America,36,F,Budget,168.82,6.433737256803749e-05
GM04585,14,17,17388.75,5,4,5,545,14,Champions,North America,64,F,Premium,11946.22,2.738208203420689e-06
GM04586,245,1,196.55,1,1,1,111,3,Lost,Southeast Asia,71,F,Budget,129.95,0.9979071790286838
GM04587,429,1,172.89,1,1,1,111,3,Lost,MENA,21,M,Budget,114.31,0.9999999992527486
GM04588,56,17,7414.41,4,4,4,444,12,Loyal Customers,Europe,47,M,Standard,5016.79,6.714845248005932e-05
GM04589,72,19,8797.84,3,5,4,354,12,Potential Loyalists,North America,36,M,Standard,6046.09,0.0001887032083294196
GM04590,79,7,1023.63,3,3,2,332,8,Potential Loyalists,North America,48,M,Budget,690.27,0.0007836807953136297
GM04591,142,10,3852.6499999999996,2,3,3,233,8,Potential Loyalists,North America,48,F,Standard,2704.32,0.06581146282876066
GM04592,676,1,164.13,1,1,1,111,3,Lost,Europe,26,M,Budget,119.37,1.0
GM04593,66,14,4669.22,3,4,3,343,10,Potential Loyalists,MENA,70,M,Standard,3193.28,0.00017015243776443703
GM04594,45,18,10015.95,4,5,4,454,13,Champions,Europe,30,M,Standard,6817.54,2.8927914471207474e-05
GM04595,104,5,475.21000000000004,2,2,1,221,5,Potential Loyalists,MENA,31,F,Budget,314.86,0.004458864317883182
GM04596,134,9,3768.95,2,3,3,233,8,Potential Loyalists,North America,63,F,Standard,2557.79,0.03854648632385706
GM04597,579,2,39.97,1,1,1,111,3,Lost,North America,71,F,Budget,29.07,0.9999999999999967
GM04598,23,13,4758.68,5,4,3,543,12,Loyal Customers,Europe,27,F,Standard,3203.7,4.4963051220608544e-06
GM04599,78,8,4990.41,3,3,3,333,9,Potential Loyalists,MENA,65,F,Standard,3401.56,0.0005120452950738194
GM04600,61,27,37313.08,3,5,5,355,13,Champions,Europe,48,M,Premium,24551.2,0.0002065006072527394
GM04601,325,8,5955.95,1,3,4,134,8,Potential Loyalists,Europe,54,M,Standard,4286.36,0.9999954319588624
GM04602,251,13,7227.7,1,4,4,144,9,At Risk,North America,40,F,Standard,5097.09,0.9979784868399392
GM04603,53,6,572.35,4,2,1,421,7,Recent Customers,Southeast Asia,44,F,Budget,379.34,6.271174921735854e-05
GM04604,157,19,10129.3,2,5,5,255,12,At Risk,MENA,23,F,Standard,6817.63,0.18162072231153298
GM04605,120,10,6743.22,2,3,4,234,9,Potential Loyalists,North America,43,F,Standard,4618.96,0.013972284298716582
GM04606,13,23,30025.14,5,5,5,555,15,Champions,Southeast Asia,19,F,Premium,20266.51,2.8379168468862348e-06
GM04607,176,12,5713.86,2,4,3,243,9,At Risk,North America,62,F,Standard,3956.9,0.5687738794552489
GM04608,310,4,718.81,1,2,2,122,5,Potential Loyalists,Europe,30,F,Budget,486.9,0.9999884526199132
GM04609,74,19,6493.08,3,5,4,354,12,Potential Loyalists,Southeast Asia,68,F,Standard,4520.01,0.0002547041389301682
GM04610,129,13,6149.67,2,4,4,244,10,At Risk,MENA,67,M,Standard,4251.27,0.023264666460781624
GM04611,17,12,5173.36,5,4,3,543,12,Loyal Customers,Europe,36,F,Standard,3454.53,2.9374212684898892e-06
GM04612,41,36,50438.25,4,5,5,455,14,Champions,Central Asia,18,F,Premium,33705.0,4.314343857653078e-05
GM04613,107,16,8192.039999999999,2,4,4,244,10,At Risk,MENA,57,M,Standard,5595.84,0.0038713952481441937
GM04614,61,19,7224.55,3,5,4,354,12,Potential Loyalists,Central Asia,49,F,Standard,4850.98,9.392857144276318e-05
GM04615,197,6,1893.2900000000002,2,2,2,222,6,Potential Loyalists,Europe,39,F,Standard,1251.76,0.8820836911149873
GM04616,32,5,470.63,4,2,1,421,7,Recent Customers,Europe,65,M,Budget,303.61,1.379016302232413e-05
GM04617,254,1,241.62,1,1,1,111,3,Lost,North America,46,F,Budget,159.75,0.9989822556248822
GM04618,72,4,225.66000000000003,3,2,1,321,6,Potential Loyalists,Southeast Asia,19,M,Budget,155.0,0.00034514577043694866
GM04619,467,2,343.09000000000003,1,1,1,111,3,Lost,Europe,57,F,Budget,244.23,0.99999999998499
GM04620,183,6,805.76,2,2,2,222,6,Potential Loyalists,Southeast Asia,55,F,Budget,572.39,0.7110372927819336
GM04621,17,16,5502.16,5,4,3,543,12,Loyal Customers,Southeast Asia,65,M,Standard,3686.77,2.542858194206629e-06
GM04622,57,22,19937.27,4,5,5,455,14,Champions,North America,28,M,Premium,13800.75,7.261867327058551e-05
